,nature,type,id,description,cwe_counts
794,ParentOf,base,798,Use of Hard-coded Credentials,19
795,ParentOf,base,804,Guessable CAPTCHA,8
796,ParentOf,base,805,Buffer Access with Incorrect Length Value,996
797,ParentOf,base,807,Reliance on Untrusted Inputs in a Security Decision,26
798,ParentOf,base,820,Missing Synchronization,30
799,ParentOf,base,821,Incorrect Synchronization,30
800,ParentOf,base,822,Untrusted Pointer Dereference,996
801,ParentOf,base,823,Use of Out-of-range Pointer Offset,996
802,ParentOf,base,824,Access of Uninitialized Pointer,1328
803,ParentOf,base,825,Expired Pointer Dereference,996
804,ParentOf,base,829,Inclusion of Functionality from Untrusted Control Sphere,18
805,ParentOf,base,832,Unlock of a Resource that is not Locked,10
806,ParentOf,base,833,Deadlock,20
807,ParentOf,base,835,Loop with Unreachable Exit Condition ('Infinite Loop'),50
808,ParentOf,base,838,Inappropriate Encoding for Output Context,16
809,ParentOf,base,843,Access of Resource Using Incompatible Type ('Type Confusion'),44
810,ParentOf,base,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),158
811,ParentOf,base,89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),20
812,ParentOf,base,908,Use of Uninitialized Resource,170
813,ParentOf,base,91,XML Injection (aka Blind XPath Injection),40
814,ParentOf,base,914,Improper Control of Dynamically-Identified Variables,1
815,ParentOf,base,915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,1
816,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,13
817,ParentOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),158
818,ParentOf,base,918,Server-Side Request Forgery (SSRF),6
819,ParentOf,base,920,Improper Restriction of Power Consumption,952
820,ParentOf,base,921,Storage of Sensitive Data in a Mechanism without Access Control,28
821,ParentOf,base,924,Improper Enforcement of Message Integrity During Transmission in a Communication Channel,124
822,ParentOf,base,93,Improper Neutralization of CRLF Sequences ('CRLF Injection'),20
823,ParentOf,base,939,Improper Authorization in Handler for Custom URL Scheme,17
824,ParentOf,base,94,Improper Control of Generation of Code ('Code Injection'),41
825,ParentOf,base,940,Improper Verification of Source of a Communication Channel,30
826,ParentOf,base,96,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection'),125
827,ParentOf,chain,680,Integer Overflow to Buffer Overflow,383
828,ParentOf,chain,690,Unchecked Return Value to NULL Pointer Dereference,5
829,ParentOf,chain,692,Incomplete Denylist to Cross-Site Scripting,14
830,ParentOf,class,1023,Incomplete Comparison with Missing Factors,133
831,ParentOf,class,1039,Inadequate Detection or Handling of Adversarial Input Perturbations in Automated Recognition Mechanism,159
832,ParentOf,class,114,Process Control,614
833,ParentOf,class,1176,Inefficient CPU Computation,1
834,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,591
835,ParentOf,class,1263,Improper Physical Access Control,30
836,ParentOf,class,1294,Insecure Security Identifier Mechanism,30
837,ParentOf,class,1390,Weak Authentication,15
838,ParentOf,class,1419,Incorrect Initialization of Resource,85
839,ParentOf,class,185,Incorrect Regular Expression,133
840,ParentOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,11
841,ParentOf,class,269,Improper Privilege Management,30
842,ParentOf,class,271,Privilege Dropping / Lowering Errors,8
843,ParentOf,class,282,Improper Ownership Management,30
844,ParentOf,class,285,Improper Authorization,60
845,ParentOf,class,286,Incorrect User Management,30
846,ParentOf,class,287,Improper Authentication,60
847,ParentOf,class,311,Missing Encryption of Sensitive Data,26
848,ParentOf,class,326,Inadequate Encryption Strength,26
849,ParentOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,26
850,ParentOf,class,330,Use of Insufficiently Random Values,26
851,ParentOf,class,340,Generation of Predictable Numbers or Identifiers,2
852,ParentOf,class,345,Insufficient Verification of Data Authenticity,26
853,ParentOf,class,346,Origin Validation Error,154
854,ParentOf,class,362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),10
855,ParentOf,class,377,Insecure Temporary File,11
856,ParentOf,class,402,Transmission of Private Resources into a New Sphere ('Resource Leak'),11
857,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),476
858,ParentOf,class,406,Insufficient Control of Network Message Volume (Network Amplification),1
859,ParentOf,class,407,Inefficient Algorithmic Complexity,1
860,ParentOf,class,424,Improper Protection of Alternate Path,26
861,ParentOf,class,522,Insufficiently Protected Credentials,26
862,ParentOf,class,602,Client-Side Enforcement of Server-Side Security,26
863,ParentOf,class,636,Not Failing Securely ('Failing Open'),39
864,ParentOf,class,638,Not Using Complete Mediation,17
865,ParentOf,class,642,External Control of Critical State Data,11
866,ParentOf,class,653,Improper Isolation or Compartmentalization,26
867,ParentOf,class,655,Insufficient Psychological Acceptability,26
868,ParentOf,class,656,Reliance on Security Through Obscurity,26
869,ParentOf,class,667,Improper Locking,40
870,ParentOf,class,674,Uncontrolled Recursion,25
871,ParentOf,class,732,Incorrect Permission Assignment for Critical Resource,20
872,ParentOf,class,75,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection),20
873,ParentOf,class,77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),40
874,ParentOf,class,862,Missing Authorization,39
875,ParentOf,class,863,Incorrect Authorization,39
876,ParentOf,class,909,Missing Initialization of Resource,170
877,ParentOf,class,923,Improper Restriction of Communication Channel to Intended Endpoints,30
878,ParentOf,class,943,Improper Neutralization of Special Elements in Data Query Logic,20
879,ParentOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),20
880,ParentOf,composite,352,Cross-Site Request Forgery (CSRF),124
881,ParentOf,composite,61,UNIX Symbolic Link (Symlink) Following,56
882,ParentOf,composite,689,Permission Race Condition During Resource Copy,37
883,ParentOf,variant,1004,Sensitive Cookie Without 'HttpOnly' Flag,3
884,ParentOf,variant,102,Struts: Duplicate Validation Forms,591
885,ParentOf,variant,1022,Use of Web Link to Untrusted Target with window.opener Access,2
886,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,591
887,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,591
888,ParentOf,variant,105,Struts: Form Field Without Validator,591
889,ParentOf,variant,106,Struts: Plug-in Framework not in Use,591
890,ParentOf,variant,107,Struts: Unused Validation Form,591
891,ParentOf,variant,1077,Floating Point Comparison with Incorrect Operator,133
892,ParentOf,variant,108,Struts: Unvalidated Action Form,591
893,ParentOf,variant,109,Struts: Validator Turned Off,591
894,ParentOf,variant,1096,Singleton Class Instance Creation without Proper Locking or Synchronization,20
895,ParentOf,variant,110,Struts: Validator Without Form Field,591
896,ParentOf,variant,111,Direct Use of Unsafe JNI,591
897,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),613
898,ParentOf,variant,121,Stack-based Buffer Overflow,429
899,ParentOf,variant,122,Heap-based Buffer Overflow,429
900,ParentOf,variant,1222,Insufficient Granularity of Address Regions Protected by Register Locks,8
901,ParentOf,variant,126,Buffer Over-read,572
902,ParentOf,variant,127,Buffer Under-read,572
903,ParentOf,variant,129,Improper Validation of Array Index,591
904,ParentOf,variant,1321,Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),6
905,ParentOf,variant,1385,Missing Origin Validation in WebSockets,30
906,ParentOf,variant,192,Integer Coercion Error,56
907,ParentOf,variant,194,Unexpected Sign Extension,168
908,ParentOf,variant,195,Signed to Unsigned Conversion Error,168
909,ParentOf,variant,196,Unsigned to Signed Conversion Error,168
910,ParentOf,variant,234,Failure to Handle Missing Parameter,4
911,ParentOf,variant,235,Improper Handling of Extra Parameters,4
912,ParentOf,variant,236,Improper Handling of Undefined Parameters,4
913,ParentOf,variant,24,Path Traversal: '../filedir',8
914,ParentOf,variant,243,Creation of chroot Jail Without Changing Working Directory,9
915,ParentOf,variant,25,Path Traversal: '/../filedir',8
916,ParentOf,variant,258,Empty Password in Configuration File,8
917,ParentOf,variant,26,Path Traversal: '/dir/../filename',8
918,ParentOf,variant,27,Path Traversal: 'dir/../../filename',8
919,ParentOf,variant,277,Insecure Inherited Permissions,3
920,ParentOf,variant,278,Insecure Preserved Inherited Permissions,3
921,ParentOf,variant,279,Incorrect Execution-Assigned Permissions,3
922,ParentOf,variant,28,Path Traversal: '..\filedir',8
923,ParentOf,variant,29,Path Traversal: '\..\filename',8
924,ParentOf,variant,291,Reliance on IP Address for Authentication,3
925,ParentOf,variant,293,Using Referer Field for Authentication,3
926,ParentOf,variant,297,Improper Validation of Certificate with Host Mismatch,33
927,ParentOf,variant,298,Improper Validation of Certificate Expiration,33
928,ParentOf,variant,30,Path Traversal: '\dir\..\filename',8
929,ParentOf,variant,31,Path Traversal: 'dir\..\..\filename',8
930,ParentOf,variant,32,Path Traversal: '...' (Triple Dot),8
931,ParentOf,variant,33,Path Traversal: '....' (Multiple Dot),8
932,ParentOf,variant,332,Insufficient Entropy in PRNG,1
933,ParentOf,variant,333,Improper Handling of Insufficient Entropy in TRNG,40
934,ParentOf,variant,34,Path Traversal: '....//',8
935,ParentOf,variant,35,Path Traversal: '.../...//',8
936,ParentOf,variant,350,Reliance on Reverse DNS Resolution for a Security-Critical Action,4
937,ParentOf,variant,37,Path Traversal: '/absolute/pathname/here',15
938,ParentOf,variant,38,Path Traversal: '\absolute\pathname\here',15
939,ParentOf,variant,39,Path Traversal: 'C:dirname',15
940,ParentOf,variant,40,Path Traversal: '\\UNC\share\name\' (Windows UNC Share),15
941,ParentOf,variant,401,Missing Release of Memory after Effective Lifetime,200
942,ParentOf,variant,42,Path Equivalence: 'filename.' (Trailing Dot),5
943,ParentOf,variant,44,Path Equivalence: 'file.name' (Internal Dot),5
944,ParentOf,variant,453,Insecure Default Variable Initialization,1
945,ParentOf,variant,456,Missing Initialization of a Variable,170
946,ParentOf,variant,457,Use of Uninitialized Variable,232
947,ParentOf,variant,46,Path Equivalence: 'filename ' (Trailing Space),5
948,ParentOf,variant,467,Use of sizeof() on a Pointer Type,86
949,ParentOf,variant,47,Path Equivalence: ' filename' (Leading Space),5
950,ParentOf,variant,473,PHP External Variable Modification,4
951,ParentOf,variant,48,Path Equivalence: 'file name' (Internal Whitespace),5
952,ParentOf,variant,49,Path Equivalence: 'filename/' (Trailing Slash),5
953,ParentOf,variant,491,Public cloneable() Method Without Final ('Object Hijack'),11
954,ParentOf,variant,492,Use of Inner Class Containing Sensitive Data,11
955,ParentOf,variant,493,Critical Public Variable Without Final Modifier,11
956,ParentOf,variant,498,Cloneable Class Containing Sensitive Information,11
957,ParentOf,variant,499,Serializable Class Containing Sensitive Data,11
958,ParentOf,variant,50,Path Equivalence: '//multiple/leading/slash',5
959,ParentOf,variant,51,Path Equivalence: '/multiple//internal/slash',5
960,ParentOf,variant,52,Path Equivalence: '/multiple/trailing/slash//',5
961,ParentOf,variant,520,.NET Misconfiguration: Use of Impersonation,2
962,ParentOf,variant,525,Use of Web Browser Cache Containing Sensitive Information,17
963,ParentOf,variant,53,Path Equivalence: '\multiple\\internal\backslash',5
964,ParentOf,variant,54,Path Equivalence: 'filedir\' (Trailing Backslash),5
965,ParentOf,variant,543,Use of Singleton Pattern Without Synchronization in a Multithreaded Context,20
966,ParentOf,variant,548,Exposure of Information Through Directory Listing,1
967,ParentOf,variant,55,Path Equivalence: '/./' (Single Dot Directory),5
968,ParentOf,variant,550,Server-generated Error Message Containing Sensitive Information,24
969,ParentOf,variant,556,ASP.NET Misconfiguration: Use of Identity Impersonation,2
970,ParentOf,variant,56,Path Equivalence: 'filedir*' (Wildcard),5
971,ParentOf,variant,564,SQL Injection: Hibernate,27
972,ParentOf,variant,566,Authorization Bypass Through User-Controlled SQL Primary Key,1
973,ParentOf,variant,57,Path Equivalence: 'fakedir/../realdir/filename',5
974,ParentOf,variant,58,Path Equivalence: Windows 8.3 Filename,5
975,ParentOf,variant,581,Object Model Violation: Just One of Equals and Hashcode Defined,133
976,ParentOf,variant,582,"Array Declared Public, Final, and Static",11
977,ParentOf,variant,583,finalize() Method Declared Public,11
978,ParentOf,variant,588,Attempt to Access Child of a Non-structure Pointer,22
979,ParentOf,variant,598,Use of HTTP Request With Sensitive Query String,8
980,ParentOf,variant,599,Missing Validation of OpenSSL Certificate,33
981,ParentOf,variant,600,Uncaught Exception in Servlet,12
982,ParentOf,variant,607,Public Static Final Field References Mutable Object,4
983,ParentOf,variant,608,Struts: Non-private Field in ActionForm Class,11
984,ParentOf,variant,616,Incomplete Identification of Uploaded File Variables (PHP),62
985,ParentOf,variant,618,Exposed Unsafe ActiveX Method,1
986,ParentOf,variant,62,UNIX Hard Link,56
987,ParentOf,variant,622,Improper Validation of Function Hook Arguments,591
988,ParentOf,variant,626,Null Byte Interaction Error (Poison Null Byte),12
989,ParentOf,variant,64,Windows Shortcut Following (.LNK),56
990,ParentOf,variant,644,Improper Neutralization of HTTP Headers for Scripting Syntax,8
991,ParentOf,variant,646,Reliance on File Name or Extension of Externally-Supplied File,62
992,ParentOf,variant,647,Use of Non-Canonical URL Paths for Authorization Decisions,14
993,ParentOf,variant,65,Windows Hard Link,56
994,ParentOf,variant,650,Trusting HTTP Permission Methods on the Server Side,12
995,ParentOf,variant,761,Free of Pointer not at Start of Buffer,100
996,ParentOf,variant,762,Mismatched Memory Management Routines,100
997,ParentOf,variant,774,Allocation of File Descriptors or Handles Without Limits or Throttling,276
998,ParentOf,variant,775,Missing Release of File Descriptor or Handle after Effective Lifetime,200
999,ParentOf,variant,777,Regular Expression without Anchors,4
1000,ParentOf,variant,780,Use of RSA Algorithm without OAEP,13
1001,ParentOf,variant,782,Exposed IOCTL with Insufficient Access Control,1
1002,ParentOf,variant,784,Reliance on Cookies without Validation and Integrity Checking in a Security Decision,1
1003,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,742
1004,ParentOf,variant,789,Memory Allocation with Excessive Size Value,276
1005,ParentOf,variant,8,J2EE Misconfiguration: Entity Bean Declared Remote,11
1006,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),219
1007,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,219
1008,ParentOf,variant,827,Improper Control of Document Type Definition,49
1009,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,219
1010,ParentOf,variant,830,Inclusion of Web Functionality from an Untrusted Source,38
1011,ParentOf,variant,84,Improper Neutralization of Encoded URI Schemes in a Web Page,219
1012,ParentOf,variant,85,Doubled Character XSS Manipulations,219
1013,ParentOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,231
1014,ParentOf,variant,87,Improper Neutralization of Alternate XSS Syntax,219
1015,ParentOf,variant,9,J2EE Misconfiguration: Weak Access Permissions for EJB Methods,2
1016,ParentOf,variant,926,Improper Export of Android Application Components,9
1017,ParentOf,variant,927,Use of Implicit Intent for Sensitive Communication,20
1018,ParentOf,variant,942,Permissive Cross-domain Security Policy with Untrusted Domains,8
1019,ParentOf,variant,95,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection'),125
1020,ParentOf,variant,98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),49
1021,PeerOf,base,123,Write-what-where Condition,19
1022,PeerOf,base,128,Wrap-around Error,383
1023,PeerOf,base,1287,Improper Validation of Specified Type of Input,51
1024,PeerOf,base,1289,Improper Validation of Unsafe Equivalence in Input,16
1025,PeerOf,base,1295,Debug Messages Revealing Unnecessary Information,24
1026,PeerOf,base,1304,Improperly Preserved Integrity of Hardware Configuration State During a Power Save/Restore Operation,62
1027,PeerOf,base,1325,Improperly Controlled Sequential Memory Allocation,170
1028,PeerOf,base,1339,Insufficient Precision or Accuracy of a Real Number,383
1029,PeerOf,base,1429,Missing Security-Relevant Feedback for Unexecuted Operations in Hardware Interface,2
1030,PeerOf,base,1431,Driving Intermediate Cryptographic State/Results to Hardware Module Outputs,1
1031,PeerOf,base,178,Improper Handling of Case Sensitivity,5
1032,PeerOf,base,183,Permissive List of Allowed Inputs,4
1033,PeerOf,base,184,Incomplete List of Disallowed Inputs,4
1034,PeerOf,base,273,Improper Check for Dropped Privileges,5
1035,PeerOf,base,280,Improper Handling of Insufficient Permissions or Privileges,4
1036,PeerOf,base,290,Authentication Bypass by Spoofing,4
1037,PeerOf,base,301,Reflection Attack in an Authentication Protocol,13
1038,PeerOf,base,322,Key Exchange without Entity Authentication,33
1039,PeerOf,base,349,Acceptance of Extraneous Untrusted Data With Trusted Data,1
1040,PeerOf,base,351,Insufficient Type Distinction,31
1041,PeerOf,base,353,Missing Support for Integrity Check,11
1042,PeerOf,base,386,Symbolic Name not Mapping to Correct Object,51
1043,PeerOf,base,41,Improper Resolution of Path Equivalence,5
1044,PeerOf,base,426,Untrusted Search Path,6
1045,PeerOf,base,427,Uncontrolled Search Path Element,3
1046,PeerOf,base,428,Unquoted Search Path or Element,3
1047,PeerOf,base,430,Deployment of Wrong Handler,19
1048,PeerOf,base,434,Unrestricted Upload of File with Dangerous Type,12
1049,PeerOf,base,502,Deserialization of Untrusted Data,5
1050,PeerOf,base,551,Incorrect Behavior Order: Authorization Before Parsing and Canonicalization,5
1051,PeerOf,base,603,Use of Client-Side Authentication,7
1052,PeerOf,base,611,Improper Restriction of XML External Entity Reference,6
1053,PeerOf,base,625,Permissive Regular Expression,14
1054,PeerOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),16
1055,PeerOf,base,836,Use of Password Hash Instead of Password for Authentication,4
1056,PeerOf,base,915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,374
1057,PeerOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),25
1058,PeerOf,class,20,Improper Input Validation,62
1059,PeerOf,class,300,Channel Accessible by Non-Endpoint,4
1060,PeerOf,class,311,Missing Encryption of Sensitive Data,13
1061,PeerOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,2
1062,PeerOf,class,345,Insufficient Verification of Data Authenticity,591
1063,PeerOf,class,404,Improper Resource Shutdown or Release,1
1064,PeerOf,class,405,Asymmetric Resource Consumption (Amplification),100
1065,PeerOf,class,436,Interpretation Conflict,19
1066,PeerOf,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),19
1067,PeerOf,class,451,User Interface (UI) Misrepresentation of Critical Information,30
1068,PeerOf,class,602,Client-Side Enforcement of Server-Side Security,10
1069,PeerOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),11
1070,PeerOf,composite,352,Cross-Site Request Forgery (CSRF),219
1071,PeerOf,variant,187,Partial String Comparison,4
1072,PeerOf,variant,239,Failure to Handle Incomplete Element,100
1073,PeerOf,variant,370,Missing Check for Certificate Revocation after Initial Check,9
1074,PeerOf,variant,415,Double Free,83
1075,PeerOf,variant,416,Use After Free,19
1076,PeerOf,variant,646,Reliance on File Name or Extension of Externally-Supplied File,19
1077,PeerOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,14
